State,County_Name,latitude,longitude
ALABAMA,Autauga County,32.5165255,-86.6319403
ALABAMA,Baldwin County,30.5677527,-87.7324392
ALABAMA,Bibb County,32.971079,-87.1227088
ALABAMA,Blount County,33.9510169,-86.5702002
ALABAMA,Calhoun County,33.7514505,-85.8315666
ALABAMA,Chilton County,32.8522565,-86.7032845
ALABAMA,Colbert County,34.6473396,-87.7921769
ALABAMA,Elmore County,32.5801231,-86.125195
ALABAMA,Etowah County,34.0371404,-86.022147
ALABAMA,Geneva County,31.0862933,-85.803014
ALABAMA,Greene County,32.8620514,-87.9915392
ALABAMA,Henry County,31.4838041,-85.2447377
ALABAMA,Houston County,31.1355603,-85.2654592
ALABAMA,Jefferson County,33.5228184,-86.9164513
ALABAMA,Lauderdale County,34.9049555,-87.6747398
ALABAMA,Lawrence County,34.4776367,-87.3017331
ALABAMA,Lee County,32.5814796,-85.3077038
ALABAMA,Lowndes County,32.1088066,-86.6402541
ALABAMA,Macon County,32.366606,-85.6660307
ALABAMA,Madison County,34.7736807,-86.5675095
ALABAMA,Mobile County,30.6488242,-88.194642
ALABAMA,Montgomery County,32.1672192,-86.1999118
ALABAMA,Pickens County,33.2948421,-88.1244034
ALABAMA,Russell County,32.2698458,-85.1959487
ALABAMA,Shelby County,33.2503347,-86.6639746
ALABAMA,St. Clair County,33.7086407,-86.3364
ALABAMA,Tuscaloosa County,33.2668398,-87.4862182
ALABAMA,Walker County,33.7804491,-87.2767248
ALABAMA,Barbour County,31.8589311,-85.4032078
ALABAMA,Bullock County,32.09929,-85.7091657
ALABAMA,Chambers County,32.8901658,-85.3866953
ALABAMA,Cherokee County,34.1142554,-85.6004514
ALABAMA,Choctaw County,31.9908095,-88.2821326
ALABAMA,Clarke County,31.659134,-87.8192486
ALABAMA,Clay County,33.2423393,-85.819651
ALABAMA,Cleburne County,33.6506958,-85.5017359
ALABAMA,Coffee County,31.3629619,-85.9870669
ALABAMA,Conecuh County,31.3966783,-86.9437104
ALABAMA,Covington County,31.196549,-86.4597236
ALABAMA,Crenshaw County,31.6809362,-86.3244009
ALABAMA,Cullman County,34.1335332,-86.8779268
ALABAMA,Dale County,31.3940969,-85.623763
ALABAMA,Dallas County,32.3117968,-87.1046643
ALABAMA,DeKalb County,34.4524349,-85.7662118
ALABAMA,Fayette County,33.7303493,-87.7419088
ALABAMA,Franklin County,34.440962,-87.8339064
ALABAMA,Jackson County,34.7692447,-85.9867941
ALABAMA,Lamar County,33.7490016,-88.1003689
ALABAMA,Marion County,34.1128132,-87.8544031
ALABAMA,Marshall County,34.3396046,-86.3301801
ALABAMA,Monroe County,31.5593935,-87.3781004
ALABAMA,Perry County,32.6421387,-87.2876639
ALABAMA,Pike County,31.7615793,-85.9259465
ALABAMA,Randolph County,33.2651763,-85.4693961
ALABAMA,Sumter County,32.5234698,-88.1837986
ALABAMA,Talladega County,33.3967079,-86.1597137
ALABAMA,Tallapoosa County,32.8595687,-85.8023774
ALABAMA,Washington County,31.3991238,-88.2019828
ALABAMA,Winston County,34.1328863,-87.361354
ARIZONA,Mohave County,35.7218038,-113.827117
ARIZONA,Pima County,32.1112624,-111.6546163
ARIZONA,Pinal County,32.8085851,-111.4426212
ARIZONA,Yavapai County,34.5668857,-112.5515965
ARIZONA,Yuma County,32.7915374,-113.897503
ARIZONA,Apache County,35.214632,-109.4786676
ARIZONA,Gila County,33.7416269,-110.6814579
ARIZONA,Graham County,32.8397096,-109.8685752
ARIZONA,Navajo County,35.1819775,-110.3549451
ARKANSAS,Benton County,36.3456186,-94.2670404
ARKANSAS,Craighead County,35.8348413,-90.6441144
ARKANSAS,Crawford County,35.5803044,-94.2684622
ARKANSAS,Crittenden County,35.2505701,-90.3192299
ARKANSAS,Faulkner County,35.1470851,-92.3219053
ARKANSAS,Garland County,34.5488944,-93.1838539
ARKANSAS,Grant County,34.2773864,-92.420578
ARKANSAS,Little River County,33.6968793,-94.2065398
ARKANSAS,Lonoke County,34.7414404,-91.862792
ARKANSAS,Madison County,35.9728095,-93.7589024
ARKANSAS,Miller County,33.316712,-93.8679233
ARKANSAS,Perry County,34.9616474,-92.8757514
ARKANSAS,Poinsett County,35.5730183,-90.6717121
ARKANSAS,Pulaski County,34.7550166,-92.3003472
ARKANSAS,Saline County,34.6021249,-92.6542869
ARKANSAS,Sebastian County,35.1770785,-94.2654285
ARKANSAS,Washington County,35.9672625,-94.2280656
ARKANSAS,Arkansas County,34.2902454,-91.3598511
ARKANSAS,Ashley County,33.1742582,-91.7295595
ARKANSAS,Baxter County,36.2820691,-92.3445222
ARKANSAS,Boone County,36.2829183,-93.0784759
ARKANSAS,Bradley County,33.4494147,-92.16876
ARKANSAS,Calhoun County,33.5556787,-92.5143633
ARKANSAS,Carroll County,36.3386737,-93.5093048
ARKANSAS,Chicot County,33.2536665,-91.3026986
ARKANSAS,Clark County,34.0541966,-93.198963
ARKANSAS,Clay County,36.3609902,-90.4087659
ARKANSAS,Cleburne County,35.5298937,-92.0312818
ARKANSAS,Cleveland County,33.8847138,-92.1724506
ARKANSAS,Columbia County,33.1938586,-93.2344337
ARKANSAS,Conway County,35.2521996,-92.6888936
ARKANSAS,Dallas County,33.9630776,-92.6853662
ARKANSAS,Desha County,33.7740219,-91.3110517
ARKANSAS,Drew County,33.5716907,-91.7160969
ARKANSAS,Franklin County,35.5110075,-93.8864847
ARKANSAS,Fulton County,36.3783981,-91.8110982
ARKANSAS,Greene County,36.091803,-90.5778883
ARKANSAS,Hempstead County,33.6949319,-93.6929825
ARKANSAS,Howard County,34.0744088,-93.9745776
ARKANSAS,Independence County,35.718344,-91.55326
ARKANSAS,Izard County,36.0832532,-91.8894787
ARKANSAS,Jackson County,35.5770886,-91.196742
ARKANSAS,Jefferson County,34.2711667,-91.9248307
ARKANSAS,Johnson County,35.5600697,-93.4550108
ARKANSAS,Lafayette County,33.1821484,-93.5972459
ARKANSAS,Lawrence County,36.0078212,-91.1655476
ARKANSAS,Lee County,34.7836833,-90.7759619
ARKANSAS,Lincoln County,33.9359663,-91.7713274
ARKANSAS,Logan County,35.2255171,-93.7233321
ARKANSAS,Marion County,36.2378521,-92.6999559
ARKANSAS,Mississippi County,35.7547987,-90.0875933
ARKANSAS,Monroe County,34.6778982,-91.2289578
ARKANSAS,Montgomery County,34.5218805,-93.6508234
ARKANSAS,Newton County,35.918468,-93.2273047
ARKANSAS,Ouachita County,33.5680929,-92.9355875
ARKANSAS,Phillips County,34.4427373,-90.8331287
ARKANSAS,Pike County,34.1435885,-93.6428966
ARKANSAS,Polk County,34.4995799,-94.2397116
ARKANSAS,Pope County,35.453867,-93.0498623
ARKANSAS,Prairie County,34.8105247,-91.5751148
ARKANSAS,Randolph County,36.3412315,-91.0387017
ARKANSAS,Scott County,34.8469384,-94.0431714
ARKANSAS,Searcy County,35.9018987,-92.7098744
ARKANSAS,Sevier County,33.9867858,-94.243888
ARKANSAS,Sharp County,36.1344424,-91.4930274
ARKANSAS,Stone County,35.8317159,-92.1747633
ARKANSAS,Union County,33.1637366,-92.6171029
ARKANSAS,Van Buren County,35.5759086,-92.4916144
ARKANSAS,White County,35.2463042,-91.7169687
ARKANSAS,Woodruff County,35.1714574,-91.2229851
ARKANSAS,Yell County,34.9906072,-93.4283105
CALIFORNIA,Alameda County,37.6090291,-121.899142
CALIFORNIA,Butte County,39.6519275,-121.5858444
CALIFORNIA,Contra Costa County,37.9034806,-121.9175345
CALIFORNIA,El Dorado County,38.7574137,-120.5276129
CALIFORNIA,Fresno County,36.6713502,-119.8155355
CALIFORNIA,Imperial County,33.0305487,-115.3595666
CALIFORNIA,Kern County,35.3145701,-118.753822
CALIFORNIA,Kings County,36.0784807,-119.7956342
CALIFORNIA,Los Angeles County,34.3155072,-118.209681
CALIFORNIA,Madera County,37.1716264,-119.7737991
CALIFORNIA,Marin County,38.0409144,-122.6199638
CALIFORNIA,Merced County,37.1641544,-120.7678602
CALIFORNIA,Monterey County,36.2231079,-121.387742
CALIFORNIA,Napa County,38.4898675,-122.3218414
CALIFORNIA,Orange County,33.750631,-117.8722311
CALIFORNIA,Placer County,39.1012064,-120.7650606
CALIFORNIA,Riverside County,33.7219991,-116.0372472
CALIFORNIA,Sacramento County,38.4732259,-121.2980707
CALIFORNIA,San Benito County,36.6231225,-121.1157794
CALIFORNIA,San Bernardino County,34.8253019,-116.0833144
CALIFORNIA,San Diego County,32.9637838,-116.7706277
CALIFORNIA,San Joaquin County,37.9372901,-121.2773719
CALIFORNIA,San Luis Obispo County,35.3540209,-120.375716
CALIFORNIA,San Mateo County,37.496904,-122.3330573
CALIFORNIA,Santa Barbara County,34.7136533,-119.985823
CALIFORNIA,Santa Clara County,37.2333253,-121.6846349
CALIFORNIA,Santa Cruz County,37.050096,-121.99059
CALIFORNIA,Shasta County,40.7965121,-121.9979194
CALIFORNIA,Solano County,38.2218938,-121.9163555
CALIFORNIA,Sonoma County,38.5110803,-122.8473388
CALIFORNIA,Stanislaus County,37.5500871,-121.0501425
CALIFORNIA,Sutter County,38.9509675,-121.697088
CALIFORNIA,Tulare County,36.2516475,-118.852583
CALIFORNIA,Ventura County,34.4458248,-119.0779359
CALIFORNIA,Yolo County,38.7184542,-121.9059001
CALIFORNIA,Yuba County,39.2839755,-121.3556818
CALIFORNIA,Alpine County,38.5893934,-119.8345013
CALIFORNIA,Amador County,38.449089,-120.5911018
CALIFORNIA,Calaveras County,38.2558181,-120.4981492
CALIFORNIA,Colusa County,39.1465578,-122.2209563
CALIFORNIA,Del Norte County,41.7261767,-123.91328
CALIFORNIA,Glenn County,39.5912766,-122.3778662
CALIFORNIA,Humboldt County,40.5997415,-123.8997734
CALIFORNIA,Inyo County,36.5595325,-117.4074712
CALIFORNIA,Lake County,39.0505411,-122.7776556
CALIFORNIA,Lassen County,40.7685579,-120.730998
CALIFORNIA,Mariposa County,37.570148,-119.9036592
CALIFORNIA,Mendocino County,39.3176491,-123.4126399
CALIFORNIA,Modoc County,41.5450487,-120.7435998
CALIFORNIA,Mono County,37.9533927,-118.9398758
CALIFORNIA,Nevada County,39.3540335,-120.8089843
CALIFORNIA,Sierra County,39.5849065,-120.5305731
CALIFORNIA,Siskiyou County,41.6862466,-122.5360121
CALIFORNIA,Tehama County,40.1251334,-122.2015529
CALIFORNIA,Trinity County,40.6053256,-123.171268
CALIFORNIA,Tuolumne County,38.056944,-119.9919351
COLORADO,Adams County,39.8714085,-104.2701374
COLORADO,Arapahoe County,39.6416781,-104.3628567
COLORADO,Boulder County,40.102555,-105.3632079
COLORADO,Clear Creek County,39.6754591,-105.6435349
COLORADO,Douglas County,39.3420437,-104.9468945
COLORADO,Elbert County,39.3138822,-104.0868973
COLORADO,El Paso County,38.8287435,-104.5253456
COLORADO,Gilpin County,39.8586654,-105.5025219
COLORADO,Jefferson County,39.5699803,-105.2561919
COLORADO,Larimer County,40.6810174,-105.4726907
COLORADO,Mesa County,39.0589084,-108.565996
COLORADO,Teller County,38.889575,-105.1797307
COLORADO,Weld County,40.5632344,-104.4835287
COLORADO,Alamosa County,37.5780995,-105.7890452
COLORADO,Archuleta County,37.1995993,-107.0842479
COLORADO,Bent County,37.9421152,-103.0964287
COLORADO,Chaffee County,38.7413025,-106.1825012
COLORADO,Crowley County,38.3394806,-103.8263042
COLORADO,Delta County,38.8368777,-107.8568294
COLORADO,Dolores County,37.7524811,-108.4596087
COLORADO,Eagle County,39.6161124,-106.7172844
COLORADO,Garfield County,39.5462048,-107.8776144
COLORADO,Grand County,40.0990074,-106.1366966
COLORADO,Kiowa County,38.4411214,-102.7628476
COLORADO,Kit Carson County,39.3080613,-102.62075
COLORADO,Lake County,39.2056525,-106.342801
COLORADO,La Plata County,37.2889732,-107.8539029
COLORADO,Las Animas County,37.3096626,-104.0591427
COLORADO,Logan County,40.7250975,-103.1221379
COLORADO,Montezuma County,37.3476546,-108.6260849
COLORADO,Montrose County,38.4375391,-108.2403855
COLORADO,Morgan County,40.2407621,-103.8225695
COLORADO,Otero County,37.8872079,-103.7415268
COLORADO,Ouray County,38.146044,-107.7414887
COLORADO,Phillips County,40.5888329,-102.3701723
COLORADO,Pitkin County,39.2037774,-106.8695332
COLORADO,Prowers County,37.9455797,-102.4130793
COLORADO,Rio Blanco County,39.9847294,-108.1807779
COLORADO,Rio Grande County,37.5668223,-106.3832155
COLORADO,Routt County,40.4514373,-106.9724072
COLORADO,Saguache County,38.0945348,-106.3563372
COLORADO,San Miguel County,38.0292476,-108.4712533
COLORADO,Summit County,39.6070951,-106.0636654
COLORADO,Washington County,39.9017011,-103.1521676
COLORADO,Yuma County,40.0163487,-102.458253
DELAWARE,New Castle County Police Department County,39.7095519,-75.5670763
GEORGIA,Barrow County,33.9848611,-83.6996482
GEORGIA,Bartow County,34.2394683,-84.8406984
GEORGIA,Bibb County,32.8095879,-83.694562
GEORGIA,Brooks County,30.8336559,-83.5958387
GEORGIA,Bryan County,32.0034889,-81.4241017
GEORGIA,Burke  County,33.0482247,-81.9575983
GEORGIA,Butts County,33.2825083,-83.9548161
GEORGIA,Carroll County,33.5588005,-85.0641272
GEORGIA,Catoosa County,34.8911137,-85.131315
GEORGIA,Cherokee County,34.2391265,-84.4720272
GEORGIA,Clarke County,33.9458693,-83.3557816
GEORGIA,Cobb County,33.9373948,-84.5732006
GEORGIA,Cobb County Police Department County,33.9410217,-84.5342583
GEORGIA,Columbia County,33.5313102,-82.2563979
GEORGIA,Coweta County,33.3500656,-84.7545734
GEORGIA,Crawford County,32.7212675,-83.9825337
GEORGIA,Dade County,34.8722084,-85.4998791
GEORGIA,Dawson County,34.4077085,-84.1356771
GEORGIA,DeKalb County,33.7575613,-84.2186508
GEORGIA,DeKalb County Police Department County,33.776835,-84.2415844
GEORGIA,Dougherty County,31.5426984,-84.1960829
GEORGIA,Douglas County,33.6995565,-84.7622973
GEORGIA,Effingham County,32.3419626,-81.338687
GEORGIA,Fayette County,33.3899269,-84.4953763
GEORGIA,Floyd County,34.2421984,-85.2229248
GEORGIA,Forsyth County,34.235309,-84.1335644
GEORGIA,Fulton County,34.0581147,-84.2961712
GEORGIA,Gwinnett County,33.9566869,-84.0227467
GEORGIA,Gwinnett County Police Department County,33.9795267,-83.9703035
GEORGIA,Hall County,34.2905901,-83.8194028
GEORGIA,Haralson County,33.7812701,-85.2001291
GEORGIA,Harris County,32.7251788,-84.9104641
GEORGIA,Heard County,33.2786225,-85.113782
GEORGIA,Henry County,33.4519942,-84.1367771
GEORGIA,Jasper County,33.3254635,-83.6868559
GEORGIA,Jones County,33.0137673,-83.5566716
GEORGIA,Lanier County,31.029016,-83.0768357
GEORGIA,Lee County,31.7620158,-84.1346212
GEORGIA,Lowndes County,30.8195619,-83.2628255
GEORGIA,Lumpkin County,34.5546076,-83.9926806
GEORGIA,Madison County,34.1307533,-83.1817407
GEORGIA,Marion County,32.3473263,-84.5282597
GEORGIA,McDuffie County,33.4631845,-82.4830204
GEORGIA,McIntosh County,31.4979689,-81.3921575
GEORGIA,Meriwether County,33.0373582,-84.6717803
GEORGIA,Monroe County,33.0142344,-83.9044159
GEORGIA,Murray County,34.7851861,-84.7352262
GEORGIA,Newton County,33.5715512,-83.8446101
GEORGIA,Oconee County,33.829579,-83.4275918
GEORGIA,Paulding County,33.8908526,-84.8569161
GEORGIA,Peach County,32.5543462,-83.8350733
GEORGIA,Pickens County,34.4630619,-84.4682402
GEORGIA,Pike County,33.081484,-84.3969481
GEORGIA,Rockdale County,33.6430283,-84.0322064
GEORGIA,Spalding County,33.2591296,-84.2770865
GEORGIA,Talbot County,32.6984691,-84.505404
GEORGIA,Twiggs County,32.6467914,-83.4351636
GEORGIA,Walton County,33.762884,-83.740416
GEORGIA,Whitfield County,34.7969288,-84.9745026
GEORGIA,Worth County,31.524179,-83.8712801
GEORGIA,Atkinson County,31.3030105,-82.8839362
GEORGIA,Baldwin County,33.0869398,-83.2633216
GEORGIA,Ben Hill County,31.7462726,-83.2355879
GEORGIA,Berrien County,31.2561376,-83.2443709
GEORGIA,Bleckley County,32.4305311,-83.3311795
GEORGIA,Bulloch County,32.3846338,-81.744832
GEORGIA,Camden County,30.9298212,-81.6225075
GEORGIA,Candler County,32.4146577,-82.0930776
GEORGIA,Chattooga County,34.4620931,-85.3660518
GEORGIA,Clay County,31.5738181,-84.9800814
GEORGIA,Clinch County,30.8938781,-82.6923467
GEORGIA,Coffee County,31.5301809,-82.8405691
GEORGIA,Cook County,31.1455115,-83.4331569
GEORGIA,Crisp County,31.9152265,-83.77777
GEORGIA,Decatur County,30.8736613,-84.5740953
GEORGIA,Early County,31.3454341,-84.9282058
GEORGIA,Emanuel County,32.6080151,-82.291685
GEORGIA,Fannin County,34.8867955,-84.2715585
GEORGIA,Gilmer County,34.6859788,-84.452696
GEORGIA,Glascock County,33.2168832,-82.6112005
GEORGIA,Gordon County,34.5019651,-84.8986308
GEORGIA,Grady County,30.867067,-84.2322943
GEORGIA,Greene County,33.5492988,-83.1660939
GEORGIA,Habersham County,34.6270741,-83.5016755
GEORGIA,Hart County,34.3410525,-82.9503277
GEORGIA,Irwin County,31.5730108,-83.2624513
GEORGIA,Jefferson County,33.0380388,-82.436141
GEORGIA,Laurens County,32.4239975,-82.9388938
GEORGIA,Mitchell County,31.2608762,-84.1794178
GEORGIA,Montgomery County,32.0839135,-82.539273
GEORGIA,Pierce County,31.3430068,-82.2352189
GEORGIA,Polk County,33.9981581,-85.1567475
GEORGIA,Polk County Police Department County,34.0131686,-85.2183464
GEORGIA,Putnam County,33.3231504,-83.3414172
GEORGIA,Rabun County,34.8796123,-83.4251357
GEORGIA,Schley County,32.2478949,-84.3175516
GEORGIA,Sumter County,32.0485072,-84.1862464
GEORGIA,Tattnall County,32.0252793,-82.0580692
GEORGIA,Thomas County,30.8668623,-83.9460576
GEORGIA,Tift County,31.458746,-83.5179242
GEORGIA,Troup County,33.0237625,-85.0254022
GEORGIA,Turner County,31.7031592,-83.6214408
GEORGIA,Union County,34.8180274,-83.9903969
GEORGIA,Upson County,32.8641062,-84.2904968
GEORGIA,Ware County,31.1727229,-82.4829338
GEORGIA,White County,34.6322605,-83.7596041
GEORGIA,Wilkes County,33.7898432,-82.7385978
IDAHO,Ada County,43.4136539,-116.2367421
IDAHO,Boise County,43.9873519,-115.7390188
IDAHO,Bonneville County,43.3993844,-111.4752257
IDAHO,Canyon County,43.6435692,-116.7017144
IDAHO,Franklin County,42.1093652,-111.8203389
IDAHO,Jefferson County,43.8010248,-112.3498022
IDAHO,Jerome County,42.702266,-114.286704
IDAHO,Kootenai County,47.654857,-116.7162916
IDAHO,Nez Perce County,46.3959861,-116.8072307
IDAHO,Twin Falls County,42.2728777,-114.6971949
IDAHO,Adams County,44.8677448,-116.4572399
IDAHO,Bear Lake County,42.2172123,-111.3198808
IDAHO,Benewah County,47.2162961,-116.6654616
IDAHO,Bingham County,43.1881598,-112.3598354
IDAHO,Blaine County,43.3336455,-113.8808311
IDAHO,Bonner County,48.2663565,-116.5952716
IDAHO,Boundary County,48.7846346,-116.4339511
IDAHO,Cassia County,42.2219306,-113.5777087
IDAHO,Clearwater County,46.7108188,-115.658248
IDAHO,Custer County,44.2339362,-114.2286662
IDAHO,Elmore County,43.3073766,-115.5411027
IDAHO,Fremont County,44.2309391,-111.4218314
IDAHO,Gooding County,43.0031041,-114.8286924
IDAHO,Idaho County,45.7680684,-115.5160723
IDAHO,Latah County,46.8171611,-116.693441
IDAHO,Lemhi County,44.9321886,-113.852998
IDAHO,Lincoln County,43.0138672,-114.1650584
IDAHO,Madison County,43.7740801,-111.6304151
IDAHO,Oneida County,42.1628627,-112.5703083
IDAHO,Payette County,44.0374651,-116.7651123
IDAHO,Shoshone County,47.305486,-115.9583164
IDAHO,Teton County,43.7647107,-111.2081469
IDAHO,Valley County,44.7475094,-115.5978843
IDAHO,Washington County,44.3986887,-116.7400859
ILLINOIS,Bond County,38.8630331,-89.4391416
ILLINOIS,Boone County,42.321246,-88.8235511
ILLINOIS,Calhoun County,39.1397507,-90.6506113
ILLINOIS,Champaign County,40.1346857,-88.1975558
ILLINOIS,Clinton County,38.5896187,-89.420064
ILLINOIS,Cook County,41.8197385,-87.756525
ILLINOIS,DeKalb County,41.8903447,-88.7713953
ILLINOIS,DuPage County,41.8603735,-88.0906873
ILLINOIS,Ford County,40.4980955,-88.2552987
ILLINOIS,Grundy County,41.2747363,-88.4119361
ILLINOIS,Henry County,41.3418549,-90.1177442
ILLINOIS,Jersey County,39.0848464,-90.3303344
ILLINOIS,Kane County,41.923434,-88.4248315
ILLINOIS,Kankakee County,41.1253903,-87.848682
ILLINOIS,Kendall County,41.5853584,-88.4319488
ILLINOIS,Macoupin County,39.2420653,-89.925212
ILLINOIS,Madison County,38.811063,-89.9017112
ILLINOIS,Marshall County,41.0324537,-89.2998456
ILLINOIS,McHenry County,42.3294391,-88.4605713
ILLINOIS,McLean County,40.4631789,-88.8196613
ILLINOIS,Menard County,40.0166667,-89.7858065
ILLINOIS,Monroe County,38.2722313,-90.1792484
ILLINOIS,Peoria County,40.8021278,-89.7713762
ILLINOIS,Piatt County,39.967291,-88.6072399
ILLINOIS,Rock Island County,41.4411786,-90.5766144
ILLINOIS,Sangamon County,39.7623668,-89.6454905
ILLINOIS,St. Clair County,38.4616972,-89.9324347
ILLINOIS,Tazewell County,40.5126429,-89.5442084
ILLINOIS,Will County,41.4194058,-87.9994754
ILLINOIS,Winnebago County,42.3255276,-89.1496574
ILLINOIS,Adams County,39.9787786,-91.2110065
ILLINOIS,Brown County,39.9498214,-90.7485656
ILLINOIS,Bureau County,41.4016294,-89.5341179
ILLINOIS,Carroll County,42.0647352,-89.9556785
ILLINOIS,Cass County,39.9682127,-90.250722
ILLINOIS,Clark County,39.3260541,-87.7838526
ILLINOIS,Coles County,39.5266741,-88.2184999
ILLINOIS,Crawford County,39.0131644,-87.7291001
ILLINOIS,Cumberland County,39.2744299,-88.2423795
ILLINOIS,DeWitt County,40.1734773,-88.9003733
ILLINOIS,Edgar County,39.6714952,-87.7340364
ILLINOIS,Edwards County,38.410254,-88.0584362
ILLINOIS,Effingham County,39.0520902,-88.6029006
ILLINOIS,Fayette County,39.0001282,-89.0430211
ILLINOIS,Franklin County,37.9765409,-88.9335327
ILLINOIS,Greene County,39.3573664,-90.3898985
ILLINOIS,Hamilton County,38.0619569,-88.5301136
ILLINOIS,Hancock County,40.3941712,-91.1458063
ILLINOIS,Henderson County,40.8156124,-90.9104547
ILLINOIS,Iroquois County,40.7351265,-87.8309209
ILLINOIS,Jackson County,37.7668943,-89.3563845
ILLINOIS,Jasper County,39.0082423,-88.1552371
ILLINOIS,Jefferson County,38.3010487,-88.9344303
ILLINOIS,Jo Daviess County,42.3506664,-90.1743742
ILLINOIS,Knox County,40.920889,-90.2202325
ILLINOIS,La Salle County,41.3301243,-88.8977819
ILLINOIS,Lawrence County,38.710333,-87.7143359
ILLINOIS,Livingston County,40.8682487,-88.5631125
ILLINOIS,Logan County,40.1075089,-89.3768539
ILLINOIS,Marion County,38.6477381,-88.9232112
ILLINOIS,Mason County,40.2302271,-89.8660433
ILLINOIS,Montgomery County,39.2052633,-89.5057126
ILLINOIS,Morgan County,39.7062265,-90.190335
ILLINOIS,Moultrie County,39.6391442,-88.6087498
ILLINOIS,Ogle County,42.0397014,-89.3138599
ILLINOIS,Perry County,38.0772859,-89.3760499
ILLINOIS,Pike County,39.6108707,-90.8538306
ILLINOIS,Pulaski County,37.2314232,-89.1183427
ILLINOIS,Putnam County,41.2025915,-89.2676414
ILLINOIS,Randolph County,38.0472916,-89.8107962
ILLINOIS,Richland County,38.7060457,-88.0949352
ILLINOIS,Saline County,37.750075,-88.5302584
ILLINOIS,Scott County,39.6333408,-90.4753685
ILLINOIS,Shelby County,39.3665064,-88.7886278
ILLINOIS,Stephenson County,42.3503474,-89.6735637
ILLINOIS,Vermilion County,40.1749809,-87.7323857
ILLINOIS,Warren County,40.8442828,-90.6168408
ILLINOIS,Wayne County,38.4251958,-88.4197678
ILLINOIS,White County,38.0632329,-88.1577725
ILLINOIS,Whiteside County,41.7612332,-89.9214744
INDIANA,Allen County,41.0975573,-85.0562084
INDIANA,Bartholomew County,39.1914156,-85.8204601
INDIANA,Brown County,39.1682855,-86.2297004
INDIANA,Clark County,38.4941217,-85.7169081
INDIANA,Clay County,39.3864958,-87.1025862
INDIANA,Delaware County,40.2193275,-85.4040612
INDIANA,Elkhart County,41.6012796,-85.8590603
INDIANA,Floyd County,38.3179914,-85.9019389
INDIANA,Franklin County,39.4149034,-85.0563234
INDIANA,Hamilton County,40.0749813,-86.0498885
INDIANA,Hancock County,39.8127873,-85.7874738
INDIANA,Harrison County,38.1816187,-86.1066917
INDIANA,Hendricks County,39.7565309,-86.5173641
INDIANA,Howard County,40.4787061,-86.1350343
INDIANA,Johnson County,39.4891804,-86.1079903
INDIANA,Lake County,41.4193829,-87.3692227
INDIANA,Madison County,40.1624531,-85.7260804
INDIANA,Monroe County,39.1296076,-86.5186372
INDIANA,Porter County,41.4457032,-87.0724971
INDIANA,Posey County,38.0145359,-87.8543645
INDIANA,Shelby County,39.493485,-85.8190596
INDIANA,St. Joseph County,41.5941578,-86.2787334
INDIANA,Tippecanoe County,40.3916066,-86.8879689
INDIANA,Vanderburgh County,38.0461185,-87.5806553
INDIANA,Vigo County,39.4174652,-87.3974269
INDIANA,Warrick County,38.0906065,-87.2758933
INDIANA,Washington County,38.5612578,-86.1179768
INDIANA,Wells County,40.7013353,-85.2116102
INDIANA,Adams County,40.7371667,-84.9347295
INDIANA,Clinton County,40.2992769,-86.4692735
INDIANA,Decatur County,39.2862128,-85.4943058
INDIANA,DeKalb County,41.3991456,-85.001244
INDIANA,Gibson County,38.3079744,-87.5775949
INDIANA,Grant County,40.5114735,-85.6540606
INDIANA,Henry County,39.9297608,-85.4043542
INDIANA,Jackson County,38.9023184,-86.0650856
INDIANA,Jay County,40.4370864,-85.0212356
INDIANA,Jennings County,38.9957749,-85.6359201
INDIANA,Knox County,38.687009,-87.3811461
INDIANA,Kosciusko County,41.2351957,-85.8529731
INDIANA,Lawrence County,38.8400395,-86.4880717
INDIANA,Montgomery County,40.0361447,-86.9007083
INDIANA,Noble County,41.3990708,-85.4193348
INDIANA,Perry County,38.0893386,-86.632911
INDIANA,Steuben County,41.6414101,-85.0023642
IOWA,Benton County,42.0599693,-92.0776319
IOWA,Black Hawk County,42.4607526,-92.3030235
IOWA,Boone County,42.0171798,-93.9254114
IOWA,Bremer County,42.7669649,-92.3099856
IOWA,Dallas County,41.6744179,-94.0394437
IOWA,Dubuque County,42.4692988,-90.8742047
IOWA,Grundy County,42.4132701,-92.7808666
IOWA,Guthrie County,41.6721976,-94.4985983
IOWA,Jasper County,41.6791308,-93.0647786
IOWA,Johnson County,41.6861834,-91.6061124
IOWA,Jones County,42.1081969,-91.1427196
IOWA,Linn County,42.0631825,-91.6037932
IOWA,Madison County,41.3133406,-94.0167968
IOWA,Mills County,41.0171392,-95.6087477
IOWA,Polk County,41.6765808,-93.5921448
IOWA,Pottawattamie County,41.3115686,-95.5331269
IOWA,Scott County,41.6251843,-90.6164201
IOWA,Story County,42.0161612,-93.489194
IOWA,Warren County,41.3138645,-93.5685324
IOWA,Washington County,41.3160082,-91.7340327
IOWA,Woodbury County,42.3775361,-96.0607187
IOWA,Adair County,41.3127814,-94.4953303
IOWA,Adams County,41.0161621,-94.6850186
IOWA,Allamakee County,43.2961731,-91.3961856
IOWA,Appanoose County,40.7455904,-92.8649061
IOWA,Buchanan County,42.4634928,-91.8449198
IOWA,Buena Vista County,42.7445814,-95.1127525
IOWA,Butler County,42.7336512,-92.7819493
IOWA,Cass County,41.3122834,-94.9215151
IOWA,Cedar County,41.7608608,-91.1263198
